Keyword,Visibility,Visibility Difference,Google HOU Rank,Google HOU Previous Rank,Google HOU Difference,Google HOU SERP Features,Google HOU URL Found,Google Mobile HOU Rank,Google Mobile HOU Previous Rank,Google Mobile HOU Difference,Google Mobile HOU SERP Features,Google Mobile HOU URL Found,Yahoo! Rank,Yahoo! Previous Rank,Yahoo! Difference,Yahoo! SERP Features,Yahoo! URL Found,Bing US Rank,Bing US Previous Rank,Bing US Difference,Bing US SERP Features,Bing US URL Found
houston tx pool remodeling companies,59%,4%,6,7,1,"Local Pack (0), Images (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/houston-tx-pool-renovations-near-me/,7,6,-1,"Local Pack (0), Images (0), Thumbnail (0), Reviews (0)",https://jrpoolplastering.com/houston-tx-pool-renovations-near-me/,9,23,14,Videos (0),https://jrpoolplastering.com/,Not in top 30,22,Dropped,,
The Woodlands TX pool remodeling near me,59%,-23%,10,5,-5,"Videos (0), Reviews (0), Knowledge Panel (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-remodeling/,6,4,-2,"Videos (0), Reviews (0), Knowledge Panel (0)",https://jrpoolplastering.com/swimming-pool-renovation-near-me-the-woodlands-tx/,17,12,-5,"Local Pack (0), Videos (0)",https://jrpoolplastering.com/pool-designers-near-me-the-woodlands-tx/,20,4,-16,Local Pack (0),https://jrpoolplastering.com/concrete-pool-repair-near-me-the-woodlan…
the woodlands tx pool resurfacing,59%,-24%,6,3,-3,"Local Pack (0), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-replastering/,6,4,-2,"Local Pack (0), Images (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-replastering/,10,8(1),-2,Local Pack (0),https://jrpoolplastering.com/the-woodlands-tx-pool-deck-resurfacing/,Not in top 30,9,Dropped,,
friendswood tx pool renovations,58%,-22%,8,1,-7,"Local Pack (0), Images (1), Videos (0), Reviews (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/friendswood-tx-pool-renovations/,9,2,-7,"Local Pack (0), Images (1), Videos (0), Thumbnail (0), Reviews (0)",https://jrpoolplastering.com/friendswood-tx-pool-renovations/,6,15,9,Local Pack (0),https://jrpoolplastering.com/friendswood-tx-pool-renovations/,Not in top 30,9,Dropped,,
houston tx swimming pool replastering,58%,-15%,7(1),1(1),-6,"Local Pack (1), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://www.jrpoolplastering.com/,6,7,1,"Local Pack (0), Images (0), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/houston-tx-pool-resurfacing-cost/,11,14,3,Videos (0),https://jrpoolplastering.com/,Not in top 30,15,Dropped,,
"pool restoration near me League City, TX",58%,-21%,6,7,1,"Featured Snippet (0), Local Pack (0), Reviews (0)",https://jrpoolplastering.com/league-city-texas-pool-repair-companies/,8,7,-1,"Local Pack (0), Reviews (0)",https://jrpoolplastering.com/league-city-texas-pool-repair-companies/,9,10,1,Local Pack (0),https://jrpoolplastering.com/league-city-texas-pool-resurfacing-near-me/,Not in top 30,5,Dropped,Local Pack (0),
swimming pool renovation Pearland TX,58%,8%,3,1,-2,"Local Pack (0), Images (1), Videos (0), Thumbnail (0), Reviews (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/pearland-tx-pool-renovations/,4,2,-2,"Local Pack (0), Images (1), Videos (0), Thumbnail (0), Reviews (0)",https://jrpoolplastering.com/pearland-tx-pool-renovations/,Not in top 30,Not in top 30,Stays out,Local Pack (0),,17,Not in top 30,Entered,Local Pack (0),https://jrpoolplastering.com/pearland-tx-swimming-pool-remodeling
the woodlands texas pool repair companies,58%,1%,17,14,-3,"Featured Snippet (0), Local Pack (0), Reviews (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/the-woodlands-texas-pool-repair-companies/,16,18,2,"Local Pack (0), Images (0), Reviews (0)",https://jrpoolplastering.com/the-woodlands-texas-pool-repair-companies/,11,15,4,"Local Pack (0), Videos (0)",https://jrpoolplastering.com/the-woodlands-texas-pool-repair-companies/,11,9,-2,"Local Pack (0), Videos (0)",https://jrpoolplastering.com/the-woodlands-texas-pool-repair-companies
houston tx pool resurfacing companies,57%,-19%,7,5,-2,"Local Pack (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/houston-tx-pool-resurfacing-cost/,3,6,3,"Local Pack (0), Images (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/houston-tx-pool-resurfacing-cost/,15,14,-1,"Local Pack (0), Videos (0)",https://jrpoolplastering.com/pool-resurfacing-companies-cinco-ranch-tx/,Not in top 30,8,Dropped,,
pearland texas pool repair companies,57%,-15%,16,11,-5,"Local Pack (0), Reviews (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/pearland-tx-gunite-pool-repair/,16,10,-6,"Local Pack (0), Images (1), Thumbnail (0), Reviews (0)",https://jrpoolplastering.com/pearland-tx-gunite-pool-repair/,14,11,-3,Local Pack (0),https://jrpoolplastering.com/pearland-tx-pool-plaster-repair/,10,6,-4,Local Pack (0),https://jrpoolplastering.com/pearland-texas-pool-repair-companies
pool plaster companies,57%,15%,2(2),5,3,"Local Pack (1), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",http://www.jrpoolplastering.com/,7,7,0,"Local Pack (0), Reviews (0), People Also Ask (0), Ads Top (0)",https://jrpoolplastering.com/,16,Not in top 30,Entered,,https://jrpoolplastering.com/,Not in top 30,Not in top 30,Stays out,,
Sugar Land TX pool remodeling,57%,-7%,7,4,-3,"Local Pack (0), Images (0), Thumbnail (0), Reviews (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/sugar-land-tx-pool-remodeling/,4,3,-1,"Local Pack (0), Images (1), Thumbnail (0), Reviews (0)",https://jrpoolplastering.com/sugar-land-tx-pool-remodeling/,14,9,-5,Local Pack (0),https://jrpoolplastering.com/sugar-land-tx-marcite-pool/,Not in top 30,Not in top 30,Stays out,,
marcite pool The Woodlands TX,56%,-42%,Not in top 30,1,Dropped,"Local Pack (0), Images (0), Videos (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",,1,1,0,"Local Pack (0), Images (0), Videos (0), Thumbnail (0), Reviews (0)",https://jrpoolplastering.com/houston-tx-marcite-pool/,1,1,0,,https://jrpoolplastering.com/marcite-pool-the-woodlands-tx/,24,4,-20,,https://jrpoolplastering.com/marcite-pool-the-woodlands-tx
"swimming pool renovation League City, TX",56%,-23%,13,9,-4,"Local Pack (0), Videos (0), Thumbnail (1), Reviews (0), Ads Bottom (0)",https://jrpoolplastering.com/league-city-tx-swimming-pool-remodeling/,13,9,-4,"Local Pack (0), Images (1), Videos (0), Thumbnail (1), Reviews (0), Ads Bottom (0)",https://jrpoolplastering.com/league-city-tx-swimming-pool-remodeling/,17,6(1),-11,"Local Pack (0), Videos (0)",https://jrpoolplastering.com/league-city-tx-pool-resurfacing/,14,5(1),-9,Videos (0),https://jrpoolplastering.com/league-city-tx-pool-resurfacing
the woodlands texas pool resurfacing near me,56%,-31%,4,2,-2,"Local Pack (0), Reviews (0), People Also Ask (0), Ads Bottom (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-resurfacing/,5,3,-2,"Local Pack (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-resurfacing/,17,8,-9,"Local Pack (0), Videos (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-deck-resurfacing/,Not in top 30,7,Dropped,,
The Woodlands TX pool refinishing,56%,-17%,7,2,-5,"Local Pack (0), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/the-woodlands-tx-swimming-pool-resurfacing/,9,3,-6,"Local Pack (0), Images (1), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0), Ads Bottom (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-resurfacing/,10,7(1),-3,Videos (0),https://jrpoolplastering.com/the-woodlands-tx-pool-deck-resurfacing/,Not in top 30,25,Dropped,Local Pack (0),
friendswood tx pool remodeling,55%,-32%,5,1,-4,"Local Pack (0), Thumbnail (0), Reviews (0), People Also Ask (0), Ads Bottom (0)",https://jrpoolplastering.com/friendswood-tx-swimming-pool-remodeling/,6,2,-4,"Local Pack (0), Images (1), Thumbnail (0), Reviews (0)",https://jrpoolplastering.com/friendswood-tx-pool-renovations/,16,10,-6,Local Pack (0),https://jrpoolplastering.com/pool-replastering-near-me-friendswood-tx/,Not in top 30,6,Dropped,,
houston tx pool resurfacing,55%,-13%,7,4,-3,"Local Pack (0), Reviews (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/houston-tx-pool-resurfacing-cost/,5,6,1,"Local Pack (0), Images (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/houston-tx-pool-resurfacing-cost/,15,18,3,"Local Pack (0), Videos (0)",https://jrpoolplastering.com/houston-tx-pool-resurfacing-cost/,Not in top 30,14,Dropped,,
League City TX Swimming Pool Remodeling,55%,7%,15,12,-3,"Local Pack (0), Images (1), Videos (0), Reviews (0), Ads Bottom (0)",https://jrpoolplastering.com/pool-makeover-league-city-tx/,9,12,3,"Local Pack (0), Images (1), Videos (0), Reviews (0), Ads Top (0)",https://jrpoolplastering.com/league-city-tx-swimming-pool-remodeling/,14,11,-3,Local Pack (0),https://jrpoolplastering.com/league-city-tx-pool-replastering/,20,Not in top 30,Entered,Local Pack (0),https://jrpoolplastering.com/league-city-tx-pool-replastering
pearland tx pool renovations,55%,-12%,3,1,-2,"Local Pack (0), Videos (0), Reviews (0)",https://jrpoolplastering.com/pearland-tx-pool-renovations/,4,2,-2,"Local Pack (0), Images (1), Videos (0), Reviews (0)",https://jrpoolplastering.com/pearland-tx-pool-renovations/,20,22,2,Local Pack (0),https://jrpoolplastering.com/pearland-tx-pool-plaster-repair/,Not in top 30,19,Dropped,,
Pearland TX pool restoration,55%,-30%,7,2,-5,"Local Pack (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/pearland-tx-pool-renovations/,6,3,-3,"Local Pack (0), Images (1), Thumbnail (0), Reviews (0), Ads Top (0)",https://jrpoolplastering.com/pearland-tx-pool-renovations/,14,11,-3,Local Pack (0),https://jrpoolplastering.com/pearland-tx-gunite-pool-repair/,Not in top 30,6,Dropped,,
pool tile and coping,55%,5%,1,1,0,"Local Pack (0), Videos (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0), Ads Top (1), Ads Bottom (0)",https://jrpoolplastering.com/pool-services/tile-coping/,1,1,0,"Local Pack (0), Images (1), Videos (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/pool-services/tile-coping/,25,Not in top 30,Entered,"Images (0), Videos (0), Shopping (0)",https://jrpoolplastering.com/pool-services/tile-coping/,Not in top 30,Not in top 30,Stays out,"Local Pack (0), Videos (0)",
Sugar Land TX pool refinishing,55%,-4%,4,4,0,"Local Pack (0), Reviews (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/sugar-land-tx-swimming-pool-resurfacing/,4,4,0,"Local Pack (0), Images (1), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/sugar-land-tx-swimming-pool-resurfacing/,19,24,5,Local Pack (0),https://jrpoolplastering.com/sugar-land-tx-pool-deck-resurfacing/,Not in top 30,21,Dropped,Local Pack (0),
houston tx swimming pool resurfacing,54%,-25%,6,3,-3,"Featured Snippet (0), Local Pack (0), Images (0), Videos (0), Reviews (0), People Also Ask (0), Ads Bottom (0)",https://jrpoolplastering.com/houston-tx-pool-resurfacing-cost/,4,2,-2,"Local Pack (0), Images (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/houston-tx-pool-resurfacing-cost/,18,14,-4,"Local Pack (0), Videos (0)",https://jrpoolplastering.com/houston-tx-pool-resurfacing-cost/,Not in top 30,10,Dropped,,
"pool remodels Houston, TX",54%,-15%,8,9,1,"Local Pack (0), Thumbnail (1), Reviews (0), People Also Ask (0), Ads Top (0)",https://jrpoolplastering.com/houston-tx-pool-renovations-near-me/,6,9,3,"Local Pack (0), Images (0), Thumbnail (1), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/houston-tx-pool-renovations-near-me/,21,14,-7,Videos (0),https://jrpoolplastering.com/houston-tx-pool-remodeling/,24,9,-15,"Local Pack (0), Videos (0)",https://jrpoolplastering.com/houston-tx-pool-remodeling
"pool refinishing near me Pearland, TX",53%,-32%,Not in top 30,4,Dropped,,,5,4,-1,"Local Pack (0), People Also Ask (0)",https://jrpoolplastering.com/swimming-pool-renovation-near-me-pearland-tx/,20,5,-15,Local Pack (0),https://jrpoolplastering.com/pearland-tx-pool-plastering-near-me/,4,8,4,Local Pack (0),https://jrpoolplastering.com/pearland-tx-pool-refinishing
"pool renovation companies near me Lake Jackson, TX",53%,-11%,4,4,0,"Local Pack (0), Reviews (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/pool-renovation-companies-near-me-lake-jackson-tx/,6,6,0,"Local Pack (0), Reviews (0)",https://jrpoolplastering.com/pool-repair-near-me-lake-jackson-tx/,19,6,-13,,https://jrpoolplastering.com/pool-renovation-near-me-lake-jackson-tx/,Not in top 30,Not in top 30,Stays out,,
"pool renovation Houston, TX",53%,,5,,,"Local Pack (0), Thumbnail (1), Reviews (0)",https://jrpoolplastering.com/houston-tx-pool-renovations-near-me/,6,,,"Local Pack (0), Images (0), Thumbnail (1), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/houston-tx-pool-renovations-near-me/,26,,,Local Pack (0),https://jrpoolplastering.com/houston-tx-pool-remodeling/,23,,,Local Pack (0),https://jrpoolplastering.com/houston-tx-pool-remodeling
"pool repair near me Seabrook, TX",53%,-26%,10,8,-2,"Local Pack (0), Reviews (0)",https://jrpoolplastering.com/seabrook-tx-pool-plaster-repair/,10,8,-2,"Local Pack (0), Reviews (0)",https://jrpoolplastering.com/seabrook-tx-pool-plaster-repair/,10,10,0,Local Pack (0),https://jrpoolplastering.com/seabrook-texas-pool-resurfacing-near-me/,Not in top 30,4,Dropped,Local Pack (0),
Sugar Land TX swimming pool remodeling,53%,-7%,5,4,-1,"Local Pack (0), Reviews (0)",https://jrpoolplastering.com/sugar-land-tx-pool-remodeling/,6,4,-2,"Local Pack (0), Images (1), Thumbnail (0), Reviews (0)",https://jrpoolplastering.com/sugar-land-tx-pool-remodeling/,18,12,-6,Local Pack (0),https://jrpoolplastering.com/swimming-pool-replastering-sugar-land-tx/,Not in top 30,Not in top 30,Stays out,,
houston tx concrete pool deck resurfacing,52%,-37%,12,2,-10,"Local Pack (0), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/houston-tx-concrete-pool-deck-resurfacing/,10,3,-7,"Local Pack (0), Images (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/houston-tx-concrete-pool-deck-resurfacing/,9,10,1,Videos (0),https://jrpoolplastering.com/houston-tx-concrete-pool-deck-resurfacing/,Not in top 30,2(2),Dropped,,
swimming pool renovation League City TX,52%,-27%,13,9,-4,"Local Pack (0), Images (0), Videos (0), Thumbnail (1), Reviews (0), Ads Bottom (0)",https://jrpoolplastering.com/league-city-tx-swimming-pool-remodeling/,18,9,-9,"Local Pack (0), Images (1), Videos (0), Thumbnail (1), Reviews (0)",https://jrpoolplastering.com/league-city-tx-gunite-pool/,17,6(1),-11,"Local Pack (0), Videos (0)",https://jrpoolplastering.com/league-city-tx-pool-resurfacing/,14,6,-8,Local Pack (0),https://jrpoolplastering.com/league-city-tx-pool-resurfacing
"swimming pool renovation Pearland, TX",51%,2%,7,1,-6,"Local Pack (0), Images (1), Videos (0), Thumbnail (1), Reviews (0), Ads Bottom (0)",https://jrpoolplastering.com/pearland-tx-pool-renovations/,8,2,-6,"Local Pack (0), Images (1), Videos (0), Thumbnail (1), Reviews (0)",https://jrpoolplastering.com/pearland-tx-pool-renovations/,Not in top 30,Not in top 30,Stays out,Local Pack (0),,17,Not in top 30,Entered,Local Pack (0),https://jrpoolplastering.com/pearland-tx-swimming-pool-remodeling
houston tx pool deck resurfacing,50%,-30%,9,3,-6,"Local Pack (0), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/houston-tx-concrete-pool-deck-resurfacing/,8,4,-4,"Local Pack (0), Images (0), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0), Ads Bottom (0)",https://jrpoolplastering.com/houston-tx-concrete-pool-deck-resurfacing/,16,19,3,,https://jrpoolplastering.com/pool-deck-resurfacing-pebble-houston-tx/,Not in top 30,2(4),Dropped,Local Pack (0),
houston tx pool refurbishment,50%,-17%,10,8,-2,"Local Pack (0), Reviews (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/houston-tx-pool-renovations-near-me/,7,8,1,"Local Pack (0), Images (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/houston-tx-pool-renovations-near-me/,16,16,0,,https://jrpoolplastering.com/houston-tx-pool-refurbishment/,Not in top 30,11,Dropped,,
"pool makeover Lake Jackson, TX",50%,-43%,1,2,1,"Local Pack (0), Images (1), Videos (0), Thumbnail (1), Reviews (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/pool-makeover-lake-jackson-tx/,1,3,2,"Images (1), Videos (0), Thumbnail (1), Reviews (0), Knowledge Panel (0)",https://jrpoolplastering.com/pool-makeover-lake-jackson-tx/,Not in top 30,2,Dropped,Local Pack (0),,Not in top 30,5,Dropped,,
missouri city tx pool renovations,49%,-42%,1,2,1,"Local Pack (0), Images (1), Reviews (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/missouri-city-tx-pool-renovations/,2,2,0,"Local Pack (0), Images (1), Thumbnail (0), Reviews (0)",https://jrpoolplastering.com/missouri-city-tx-pool-renovations/,Not in top 30,6(1),Dropped,Local Pack (0),,Not in top 30,4(1),Dropped,,
"swimming pool remodel near me Sugar Land, TX",49%,,5,,,"Local Pack (0), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/swimming-pool-remodel-near-me-sugar-land-tx/,5,,,"Local Pack (0), Images (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/swimming-pool-remodel-near-me-sugar-land-tx/,24,,,Local Pack (0),https://jrpoolplastering.com/sugar-land-tx-pool-remodeling-near-me/,Not in top 30,,,Local Pack (0),
webster tx pool plaster,49%,-49%,1,1,0,"Local Pack (1), Images (1), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (1)",https://jrpoolplastering.com/pool-plaster-resurfacing-webster-tx/,2,2,0,"Local Pack (0), Images (1), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0)",https://jrpoolplastering.com/pool-plaster-resurfacing-webster-tx/,Not in top 30,2,Dropped,Local Pack (0),,Not in top 30,1,Dropped,,
Cinco Ranch TX pool restoration,48%,-42%,Not in top 30,1,Dropped,,,3,2,-1,"Local Pack (0), Images (1), Thumbnail (0), Reviews (0)",https://jrpoolplastering.com/cinco-ranch-tx-pool-refinishing/,2,7,5,Local Pack (0),https://jrpoolplastering.com/pool-restoration-cinco-ranch-tx/,Not in top 30,6,Dropped,Local Pack (0),
"concrete pool repair near me Houston, TX",48%,-50%,Not in top 30,2,Dropped,Local Pack (0),,3,2,-1,"Local Pack (0), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/houston-tx-pool-concrete-repair/,1,1,0,,https://jrpoolplastering.com/houston-tx-pool-concrete-repair/,Not in top 30,1(1),Dropped,"Local Pack (0), Videos (0)",
Missouri City TX pool restoration,48%,-22%,1,2,1,"Local Pack (0), Images (1), Videos (0), Reviews (0), Ads Bottom (0)",https://jrpoolplastering.com/missouri-city-tx-swimming-pool-resurfacing/,3,2,-1,"Local Pack (0), Images (1), Reviews (0), Ads Bottom (0)",https://jrpoolplastering.com/missouri-city-tx-pool-renovations/,Not in top 30,Not in top 30,Stays out,Local Pack (0),,Not in top 30,4(1),Dropped,Local Pack (0),
pearland texas pool resurfacing near me,48%,-34%,2,5,3,"Local Pack (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/pearland-tx-gunite-pool-resurfacing/,3,5,2,"Local Pack (0), People Also Ask (0)",https://jrpoolplastering.com/pearland-tx-gunite-pool-resurfacing/,Not in top 30,9,Dropped,"Local Pack (0), Videos (0)",,Not in top 30,7,Dropped,,
plastering companies near me,48%,0%,1(3),1(2),0 (-1),"Local Pack (1), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",http://www.jrpoolplastering.com/,4,4,0,"Local Pack (0), Images (1), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/houston-tx-pool-plaster-companies-near-me/,Not in top 30,Not in top 30,Stays out,Videos (0),,Not in top 30,Not in top 30,Stays out,,
"pool refinishing near me Friendswood, TX",47%,-41%,Not in top 30,2,Dropped,Local Pack (0),,3,2,-1,"Local Pack (0), Reviews (0)",https://jrpoolplastering.com/pool-refinishing-near-me-friendswood-tx/,3,8,5,,https://jrpoolplastering.com/pool-restoration-friendswood-tx/,Not in top 30,7,Dropped,Local Pack (0),
"concrete pool repair near me Seabrook, TX",46%,-46%,Not in top 30,2,Dropped,Local Pack (0),,2,2,0,"Local Pack (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/pool-repair-near-me-seabrook-tx/,5,6,1,Local Pack (0),https://jrpoolplastering.com/concrete-pool-resurfacing-seabrook-tx/,Not in top 30,4,Dropped,Local Pack (0),
plaster pool resurfacing contractors,46%,1%,3,4,1,"Local Pack (0), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/houston-tx-pool-resurfacing/,4,4,0,"Local Pack (0), Images (1), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/houston-tx-pool-resurfacing/,Not in top 30,Not in top 30,Stays out,Videos (0),,Not in top 30,Not in top 30,Stays out,,
pool plastering,46%,5%,1(1),6,5,"Local Pack (1), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",http://www.jrpoolplastering.com/,6,7,1,"Local Pack (0), Images (1), Videos (0), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0), Ads Bottom (0)",https://jrpoolplastering.com/,Not in top 30,Not in top 30,Stays out,"Images (0), Videos (0)",,Not in top 30,Not in top 30,Stays out,Videos (0),
"pool renovation companies near me League City, TX",46%,-12%,21,11,-10,"Featured Snippet (0), Local Pack (0), Videos (0), Reviews (0), Ads Bottom (0)",https://jrpoolplastering.com/league-city-tx-pool-renovations-near-me/,16,11,-5,"Local Pack (0), Videos (0), Reviews (0)",https://jrpoolplastering.com/league-city-tx-pool-renovations-near-me/,1(5),9,8,Local Pack (1),https://www.jrpoolplastering.com/,Not in top 30,24,Dropped,Local Pack (0),
swimming pool subcontractors,46%,46%,3,Not in top 30,Entered,"Local Pack (0), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/locations/houston/,4,Not in top 30,Entered,"Local Pack (0), Images (0), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/locations/houston/,Not in top 30,Not in top 30,Stays out,,,Not in top 30,Not in top 30,Stays out,,
the woodlands tx pool remodeling,46%,5%,10,10,0,"Local Pack (0), Videos (0), Thumbnail (1), Reviews (0), Ads Bottom (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-renovations/,11,10,-1,"Local Pack (0), Images (0), Videos (0), Thumbnail (1), Reviews (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-renovations/,17,26,9,"Local Pack (0), Videos (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-deck-resurfacing/,Not in top 30,29,Dropped,,
town swimming pool resurfacing,45%,-1%,5,3,-2,"Local Pack (0), Images (0), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/houston-tx-pool-resurfacing-cost/,6,4,-2,"Local Pack (0), Images (0), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/houston-tx-pool-resurfacing-cost/,28,Not in top 30,Entered,Videos (0),https://jrpoolplastering.com/league-city-tx-pool-resurfacing/,Not in top 30,Not in top 30,Stays out,Videos (0),
houston tx pool restoration near me,44%,-33%,4,4,0,"Featured Snippet (0), Local Pack (0), Reviews (0), People Also Ask (0), Ads Bottom (0)",https://jrpoolplastering.com/houston-tx-pool-renovations-near-me/,5,3,-2,"Local Pack (0), Reviews (0)",https://jrpoolplastering.com/houston-tx-pool-renovations-near-me/,Not in top 30,6,Dropped,,,Not in top 30,18,Dropped,,
"swimming pool renovation The Woodlands, TX",44%,-6%,13,5,-8,"Local Pack (0), Images (0), Videos (0), Thumbnail (1), Reviews (0), Ads Bottom (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-renovations/,13,6,-7,"Local Pack (0), Images (0), Videos (0), Thumbnail (0), Reviews (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-renovations/,25,22,-3,"Local Pack (0), Videos (0)",https://jrpoolplastering.com/the-woodlands-tx-swimming-pool-remodeling/,20,,,Local Pack (0),https://jrpoolplastering.com/the-woodlands-t…
town pool restoration contractors,44%,0%,4,4,0,"Local Pack (0), Images (0), Thumbnail (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/houston-tx-pool-renovations-near-me/,5,5,0,"Local Pack (0), Images (0), Thumbnail (0), Reviews (0), People Also Ask (0), Ads Top (0)",https://jrpoolplastering.com/houston-tx-pool-renovations-near-me/,Not in top 30,Not in top 30,Stays out,,,Not in top 30,Not in top 30,Stays out,Local Pack (0),
houston tx pool remodeling,43%,-19%,8,8,0,"Local Pack (0), Thumbnail (0), Reviews (0)",https://jrpoolplastering.com/houston-tx-pool-renovations-near-me/,6,8,2,"Local Pack (0), Images (0), Thumbnail (1), Reviews (0)",https://jrpoolplastering.com/houston-tx-pool-renovations-near-me/,27,19,-8,"Local Pack (0), Videos (0)",https://jrpoolplastering.com/houston-tx-pool-renovations-near-me/,Not in top 30,14,Dropped,,
houston tx pool restoration,43%,-37%,5,5,0,"Local Pack (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/houston-tx-pool-renovations-near-me/,5,5,0,"Local Pack (0), Images (0), Thumbnail (1), Reviews (0)",https://jrpoolplastering.com/houston-tx-pool-renovations-near-me/,Not in top 30,10,Dropped,,,Not in top 30,8,Dropped,,
houston tx swimming pool remodeling contractor,43%,6%,5,9,4,"Local Pack (0), Reviews (0), Ads Top (0)",https://jrpoolplastering.com/houston-tx-pool-renovations-near-me/,5,8,3,"Local Pack (0), Images (0), Reviews (0)",https://jrpoolplastering.com/houston-tx-pool-renovations-near-me/,Not in top 30,Not in top 30,Stays out,Local Pack (0),,Not in top 30,Not in top 30,Stays out,,
league city tx pool remodeling,43%,-22%,11,13,2,"Local Pack (0), Videos (0), Thumbnail (1), Reviews (0), Ads Bottom (0)",https://jrpoolplastering.com/league-city-tx-swimming-pool-remodeling/,10,16,6,"Local Pack (0), Images (1), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/pool-makeover-league-city-tx/,21,10(1),-11,Local Pack (0),https://jrpoolplastering.com/league-city-tx-pool-replastering/,Not in top 30,8,Dropped,,
